Customer_ID,Gender,Age_Group,Customer_Type,Membership,Membership_Start_Date,Home_City,Vehicle_ID
CU01949,Female,46-60,Regular,Platinum,2025-06-06,Hyderabad,V01949
CU01950,Male,18-25,Regular,Silver,2023-02-26,Kolkata,V01950
CU01951,Female,26-35,Regular,Platinum,2025-06-19,Kolkata,V01951
CU01952,Male,46-60,New,None,2025-04-01,Lucknow,V01952
CU01953,Male,36-45,Regular,Platinum,2022-06-26,Bengaluru,V01953
CU01954,Female,26-35,New,Gold,2023-11-11,Bengaluru,V01954
CU01955,Male,46-60,Regular,None,2024-09-24,Chennai,V01955
CU01956,Female,26-35,Regular,None,2024-03-10,Bengaluru,V01956
CU01957,Female,18-25,Regular,Gold,2025-06-06,Kolkata,V01957
CU01958,Male,18-25,New,Gold,2024-04-06,Jaipur,V01958
CU01959,Female,36-45,New,Silver,2025-12-24,Bengaluru,V01959
CU01960,Female,26-35,Regular,Platinum,2022-08-23,Pune,V01960
CU01961,Female,46-60,New,Silver,2024-11-23,Hyderabad,V01961
CU01962,Male,46-60,New,Platinum,2023-07-18,Lucknow,V01962
CU01963,Male,36-45,Regular,None,2025-09-18,Bengaluru,V01963
CU01964,Male,46-60,New,Platinum,2025-07-16,Lucknow,V01964
CU01965,Female,36-45,New,Gold,2023-05-10,Mumbai,V01965
CU01966,Female,18-25,Regular,Platinum,2024-09-09,Delhi,V01966
CU01967,Male,18-25,New,Silver,2022-09-12,Delhi,V01967
CU01968,Female,18-25,New,Platinum,2024-06-24,Lucknow,V01968
CU01969,Female,36-45,Regular,Gold,2025-10-27,Chennai,V01969
CU01970,Male,26-35,New,Silver,2025-09-09,Chennai,V01970
CU01971,Female,36-45,Regular,Platinum,2023-03-15,Bengaluru,V01971
CU01972,Female,46-60,Regular,Platinum,2022-06-10,Hyderabad,V01972
CU01973,Female,26-35,Regular,None,2022-05-25,Hyderabad,V01973
CU01974,Male,36-45,Regular,Gold,2022-11-24,Lucknow,V01974
CU01975,Female,26-35,Regular,Silver,2022-07-06,Mumbai,V01975
CU01976,Female,18-25,New,None,2022-06-23,Ahmedabad,V01976
CU01977,Male,36-45,New,Gold,2023-07-13,Ahmedabad,V01977
CU01978,Male,36-45,Regular,None,2025-01-06,Mumbai,V01978
CU01979,Female,36-45,Regular,Gold,2024-03-09,Kolkata,V01979
CU01980,Male,46-60,Regular,Silver,2022-01-23,Lucknow,V01980
CU01981,Female,36-45,New,Silver,2022-01-06,Jaipur,V01981
CU01982,Male,36-45,Regular,Silver,2025-12-26,Ahmedabad,V01982
CU01983,Male,18-25,Regular,None,2024-12-28,Jaipur,V01983
CU01984,Female,26-35,New,Platinum,2025-04-13,Bengaluru,V01984
CU01985,Male,46-60,New,Platinum,2023-07-03,Bengaluru,V01985
CU01986,Male,36-45,New,Silver,2022-12-28,Bengaluru,V01986
CU01987,Male,36-45,New,Silver,2024-06-08,Ahmedabad,V01987
CU01988,Male,26-35,New,None,2023-08-02,Delhi,V01988
CU01989,Female,18-25,New,Silver,2025-11-12,Pune,V01989
CU01990,Male,26-35,New,Gold,2022-06-21,Delhi,V01990
CU01991,Female,46-60,Regular,Gold,2025-02-06,Bengaluru,V01991
CU01992,Male,18-25,New,None,2024-08-23,Delhi,V01992
CU01993,Female,46-60,New,Platinum,2023-11-11,Jaipur,V01993
CU01994,Male,18-25,Regular,Gold,2022-05-12,Ahmedabad,V01994
CU01995,Female,26-35,New,Silver,2025-02-17,Lucknow,V01995
CU01996,Female,46-60,New,Silver,2024-04-23,Chennai,V01996
CU01997,Male,46-60,New,Platinum,2024-03-14,Hyderabad,V01997
CU01998,Female,18-25,Regular,Gold,2025-05-25,Ahmedabad,V01998
CU01999,Female,46-60,Regular,Silver,2023-09-21,Delhi,V01999
CU02000,Male,18-25,Regular,Silver,2025-02-24,Pune,V02000
CU02001,Male,36-45,Regular,Silver,2022-10-19,Pune,V02001
CU02002,Female,36-45,Regular,Platinum,2025-04-09,Bengaluru,V02002
CU02003,Female,46-60,New,None,2024-11-16,Ahmedabad,V02003
CU02004,Female,18-25,New,Gold,2022-07-27,Delhi,V02004
CU02005,Female,46-60,New,Silver,2025-12-23,Mumbai,V02005
CU02006,Male,26-35,New,None,2024-10-06,Chennai,V02006
CU02007,Female,18-25,New,None,2024-02-05,Mumbai,V02007
CU02008,Female,36-45,New,None,2024-05-11,Mumbai,V02008
CU02009,Male,46-60,Regular,Gold,2025-01-19,Mumbai,V02009
CU02010,Male,46-60,Regular,Silver,2024-05-11,Lucknow,V02010
CU02011,Male,18-25,Regular,Platinum,2024-06-09,Bengaluru,V02011
CU02012,Male,26-35,Regular,Silver,2025-02-13,Pune,V02012
CU02013,Female,36-45,New,Gold,2024-02-17,Delhi,V02013
CU02014,Male,46-60,New,Platinum,2022-09-09,Hyderabad,V02014
CU02015,Female,26-35,Regular,Gold,2024-09-16,Lucknow,V02015
CU02016,Male,26-35,New,Silver,2025-08-07,Kolkata,V02016
CU02017,Female,26-35,New,None,2022-08-03,Hyderabad,V02017
CU02018,Female,46-60,Regular,Gold,2023-12-08,Jaipur,V02018
CU02019,Female,18-25,Regular,None,2025-09-26,Ahmedabad,V02019
CU02020,Male,26-35,Regular,Silver,2024-09-01,Mumbai,V02020
CU02021,Female,46-60,Regular,Platinum,2024-05-07,Pune,V02021
CU02022,Male,46-60,Regular,Gold,2022-01-18,Kolkata,V02022
CU02023,Male,18-25,New,Gold,2024-01-28,Delhi,V02023
CU02024,Female,46-60,New,Silver,2025-01-09,Pune,V02024
CU02025,Male,18-25,Regular,Gold,2023-08-11,Lucknow,V02025
CU02026,Male,26-35,Regular,Silver,2023-08-15,Lucknow,V02026
CU02027,Female,36-45,Regular,None,2025-05-13,Delhi,V02027
CU02028,Male,36-45,New,Gold,2025-07-15,Hyderabad,V02028
CU02029,Male,18-25,Regular,Silver,2024-10-18,Jaipur,V02029
CU02030,Male,36-45,New,Silver,2025-08-28,Bengaluru,V02030
CU02031,Female,26-35,Regular,Silver,2022-02-19,Delhi,V02031
CU02032,Male,18-25,Regular,None,2025-12-12,Hyderabad,V02032
CU02033,Female,46-60,Regular,Gold,2023-11-25,Mumbai,V02033
CU02034,Female,18-25,Regular,Silver,2024-06-17,Hyderabad,V02034
CU02035,Female,36-45,New,Gold,2025-01-09,Ahmedabad,V02035
CU02036,Male,18-25,New,Silver,2025-05-12,Hyderabad,V02036
CU02037,Female,46-60,Regular,Gold,2025-04-20,Delhi,V02037
CU02038,Male,46-60,Regular,Silver,2022-10-27,Chennai,V02038
CU02039,Male,26-35,Regular,None,2024-10-02,Delhi,V02039
CU02040,Female,36-45,New,None,2022-03-03,Delhi,V02040
CU02041,Female,26-35,New,Silver,2022-01-20,Lucknow,V02041
CU02042,Female,36-45,Regular,Silver,2023-02-09,Jaipur,V02042
CU02043,Male,46-60,Regular,Platinum,2024-03-08,Bengaluru,V02043
CU02044,Female,46-60,Regular,None,2022-11-27,Mumbai,V02044
CU02045,Male,36-45,Regular,Silver,2024-05-13,Chennai,V02045
CU02046,Male,26-35,Regular,None,2023-08-18,Kolkata,V02046
CU02047,Female,46-60,Regular,Silver,2022-02-05,Bengaluru,V02047
CU02048,Male,46-60,Regular,Gold,2024-05-19,Bengaluru,V02048
CU02049,Female,46-60,New,Silver,2024-06-03,Bengaluru,V02049
CU02050,Female,46-60,Regular,Silver,2022-01-07,Kolkata,V02050
CU02051,Male,26-35,New,Gold,2025-03-01,Mumbai,V02051
CU02052,Male,36-45,Regular,Platinum,2023-11-26,Chennai,V02052
CU02053,Female,36-45,New,Platinum,2023-07-24,Hyderabad,V02053
CU02054,Male,26-35,Regular,None,2023-03-04,Hyderabad,V02054
CU02055,Female,46-60,Regular,Silver,2025-05-15,Pune,V02055
CU02056,Female,26-35,Regular,None,2025-04-27,Ahmedabad,V02056
CU02057,Male,36-45,New,Silver,2023-12-22,Kolkata,V02057
CU02058,Female,46-60,New,None,2022-06-05,Chennai,V02058
CU02059,Male,46-60,Regular,None,2022-08-02,Hyderabad,V02059
CU02060,Female,18-25,Regular,Gold,2023-07-08,Chennai,V02060
CU02061,Male,36-45,New,None,2023-08-14,Ahmedabad,V02061
CU02062,Male,46-60,New,Platinum,2022-09-18,Bengaluru,V02062
CU02063,Male,26-35,Regular,None,2024-10-08,Delhi,V02063
CU02064,Female,18-25,New,Platinum,2025-02-13,Jaipur,V02064
CU02065,Female,26-35,New,Gold,2022-06-27,Ahmedabad,V02065
CU02066,Male,36-45,New,Gold,2024-05-16,Bengaluru,V02066
CU02067,Female,26-35,Regular,Silver,2025-04-25,Mumbai,V02067
CU02068,Male,26-35,Regular,Silver,2023-03-15,Ahmedabad,V02068
CU02069,Female,26-35,Regular,Gold,2024-11-04,Pune,V02069
CU02070,Male,36-45,New,Silver,2024-03-26,Bengaluru,V02070
CU02071,Male,46-60,Regular,None,2022-09-19,Bengaluru,V02071
CU02072,Female,36-45,New,Platinum,2022-03-10,Mumbai,V02072
CU02073,Female,18-25,New,Silver,2025-10-23,Kolkata,V02073
CU02074,Female,26-35,Regular,Platinum,2022-02-02,Bengaluru,V02074
CU02075,Male,36-45,New,Silver,2024-08-01,Chennai,V02075
CU02076,Female,46-60,Regular,Platinum,2025-11-12,Pune,V02076
CU02077,Female,46-60,New,None,2025-09-05,Mumbai,V02077
CU02078,Female,36-45,New,Silver,2022-05-18,Delhi,V02078
CU02079,Female,18-25,New,Platinum,2024-03-23,Chennai,V02079
CU02080,Male,46-60,Regular,Silver,2025-07-02,Kolkata,V02080
CU02081,Female,26-35,Regular,Platinum,2025-12-02,Pune,V02081
CU02082,Female,26-35,New,Platinum,2025-12-20,Jaipur,V02082
CU02083,Female,36-45,New,Silver,2022-09-20,Delhi,V02083
CU02084,Male,46-60,Regular,Platinum,2025-01-17,Ahmedabad,V02084
CU02085,Male,26-35,New,Platinum,2024-11-28,Bengaluru,V02085
CU02086,Male,36-45,New,None,2025-04-19,Lucknow,V02086
CU02087,Male,36-45,New,Silver,2024-12-01,Delhi,V02087
CU02088,Male,26-35,Regular,Silver,2022-10-23,Jaipur,V02088
CU02089,Female,46-60,New,None,2024-11-22,Lucknow,V02089
CU02090,Male,26-35,New,Gold,2022-04-08,Ahmedabad,V02090
CU02091,Female,36-45,New,Platinum,2024-12-02,Ahmedabad,V02091
CU02092,Female,46-60,New,Platinum,2022-11-23,Ahmedabad,V02092
CU02093,Male,26-35,New,Gold,2024-10-25,Mumbai,V02093
CU02094,Male,46-60,Regular,Silver,2024-01-23,Jaipur,V02094
CU02095,Male,36-45,New,None,2025-04-13,Delhi,V02095
CU02096,Male,18-25,Regular,Gold,2024-11-22,Ahmedabad,V02096
CU02097,Male,46-60,Regular,Silver,2022-09-24,Hyderabad,V02097
CU02098,Female,18-25,New,Gold,2024-08-12,Lucknow,V02098
CU02099,Male,36-45,Regular,None,2025-07-08,Pune,V02099
CU02100,Male,46-60,Regular,Platinum,2022-02-28,Bengaluru,V02100
CU02101,Male,26-35,Regular,Gold,2022-11-12,Lucknow,V02101
CU02102,Male,26-35,Regular,Platinum,2025-01-27,Bengaluru,V02102
CU02103,Male,46-60,New,Platinum,2024-01-22,Mumbai,V02103
CU02104,Male,36-45,New,None,2025-08-26,Kolkata,V02104
CU02105,Male,46-60,New,Platinum,2025-08-06,Hyderabad,V02105
CU02106,Female,26-35,Regular,None,2023-11-16,Delhi,V02106
CU02107,Female,36-45,Regular,Gold,2023-07-20,Delhi,V02107
CU02108,Male,46-60,Regular,Silver,2025-07-23,Chennai,V02108
CU02109,Male,46-60,New,None,2024-04-21,Pune,V02109
CU02110,Male,46-60,New,Platinum,2022-11-05,Bengaluru,V02110
CU02111,Male,36-45,New,None,2022-01-22,Pune,V02111
CU02112,Male,26-35,New,Gold,2025-01-27,Mumbai,V02112
CU02113,Male,36-45,New,Platinum,2023-12-04,Hyderabad,V02113
CU02114,Female,18-25,Regular,Platinum,2025-05-22,Hyderabad,V02114
CU02115,Male,46-60,New,Platinum,2024-08-09,Kolkata,V02115
CU02116,Male,18-25,Regular,Gold,2024-12-28,Pune,V02116
CU02117,Female,36-45,Regular,Gold,2025-06-26,Hyderabad,V02117
CU02118,Male,36-45,New,None,2023-03-26,Bengaluru,V02118
CU02119,Female,46-60,Regular,Silver,2022-09-18,Lucknow,V02119
CU02120,Female,18-25,New,Silver,2022-05-08,Hyderabad,V02120
CU02121,Male,36-45,New,Gold,2024-11-05,Chennai,V02121
CU02122,Male,46-60,Regular,Silver,2023-10-26,Chennai,V02122
CU02123,Female,26-35,New,Silver,2025-08-13,Hyderabad,V02123
CU02124,Male,26-35,New,Platinum,2023-05-04,Delhi,V02124
CU02125,Male,46-60,New,None,2022-04-21,Kolkata,V02125
CU02126,Male,36-45,Regular,Gold,2023-08-19,Jaipur,V02126
CU02127,Male,36-45,New,Silver,2022-01-12,Pune,V02127
CU02128,Male,46-60,Regular,None,2022-12-26,Hyderabad,V02128
CU02129,Male,46-60,New,Gold,2025-12-01,Ahmedabad,V02129
CU02130,Male,18-25,Regular,Platinum,2024-12-15,Hyderabad,V02130
CU02131,Female,46-60,New,Silver,2024-10-15,Jaipur,V02131
CU02132,Female,46-60,New,Silver,2024-11-06,Ahmedabad,V02132
CU02133,Male,18-25,Regular,Silver,2024-12-28,Mumbai,V02133
CU02134,Female,36-45,Regular,None,2024-10-17,Lucknow,V02134
CU02135,Female,46-60,Regular,Silver,2022-06-05,Mumbai,V02135
CU02136,Female,36-45,Regular,Platinum,2024-05-11,Chennai,V02136
CU02137,Male,18-25,Regular,Silver,2023-06-01,Pune,V02137
CU02138,Male,46-60,Regular,Gold,2024-09-11,Chennai,V02138
CU02139,Male,46-60,New,Platinum,2024-12-12,Lucknow,V02139
CU02140,Female,46-60,New,Silver,2024-10-08,Bengaluru,V02140
CU02141,Male,26-35,Regular,Platinum,2022-12-07,Pune,V02141
CU02142,Female,46-60,New,Silver,2024-06-25,Pune,V02142
CU02143,Male,46-60,Regular,Platinum,2024-02-07,Hyderabad,V02143
CU02144,Male,26-35,New,Gold,2025-11-28,Ahmedabad,V02144
CU02145,Female,26-35,New,Gold,2022-05-24,Bengaluru,V02145
CU02146,Male,26-35,New,Gold,2022-09-22,Ahmedabad,V02146
CU02147,Male,26-35,Regular,Platinum,2023-08-23,Mumbai,V02147
CU02148,Male,26-35,New,Silver,2025-01-07,Jaipur,V02148
CU02149,Female,36-45,New,Silver,2023-03-14,Kolkata,V02149
CU02150,Female,46-60,New,None,2022-01-06,Chennai,V02150
CU02151,Female,26-35,New,None,2025-06-25,Jaipur,V02151
CU02152,Male,46-60,Regular,None,2022-10-23,Pune,V02152
CU02153,Male,18-25,Regular,Silver,2024-08-23,Delhi,V02153
CU02154,Female,46-60,Regular,Platinum,2024-05-22,Pune,V02154
CU02155,Female,36-45,New,Platinum,2024-04-02,Chennai,V02155
CU02156,Female,18-25,New,Platinum,2025-10-15,Hyderabad,V02156
CU02157,Female,26-35,New,None,2022-12-24,Mumbai,V02157
CU02158,Male,18-25,New,None,2023-03-16,Lucknow,V02158
CU02159,Male,36-45,Regular,Silver,2022-04-19,Bengaluru,V02159
CU02160,Female,18-25,New,None,2022-12-01,Lucknow,V02160
CU02161,Female,18-25,New,None,2024-01-24,Bengaluru,V02161
CU02162,Female,18-25,New,Platinum,2025-06-08,Hyderabad,V02162
CU02163,Female,18-25,Regular,Gold,2022-02-15,Chennai,V02163
CU02164,Female,36-45,Regular,None,2025-04-25,Lucknow,V02164
CU02165,Female,18-25,New,Gold,2025-01-19,Chennai,V02165
CU02166,Female,26-35,Regular,Platinum,2023-09-01,Lucknow,V02166
CU02167,Male,36-45,Regular,Platinum,2023-12-11,Ahmedabad,V02167
CU02168,Female,46-60,New,Gold,2022-09-20,Kolkata,V02168
CU02169,Female,26-35,New,Silver,2025-05-08,Hyderabad,V02169
CU02170,Female,18-25,Regular,Silver,2024-03-23,Jaipur,V02170
CU02171,Male,36-45,Regular,None,2023-08-21,Ahmedabad,V02171
CU02172,Male,26-35,New,None,2024-04-09,Bengaluru,V02172
CU02173,Male,46-60,Regular,Gold,2025-01-15,Chennai,V02173
CU02174,Male,36-45,New,Silver,2023-09-19,Hyderabad,V02174
CU02175,Female,18-25,Regular,Silver,2025-09-08,Delhi,V02175
CU02176,Female,36-45,New,Gold,2023-11-22,Ahmedabad,V02176
CU02177,Male,26-35,New,Platinum,2025-05-12,Delhi,V02177
CU02178,Female,18-25,Regular,None,2023-07-12,Kolkata,V02178
CU02179,Male,36-45,Regular,Platinum,2024-11-16,Bengaluru,V02179
CU02180,Female,18-25,Regular,Platinum,2022-05-23,Pune,V02180
CU02181,Male,46-60,Regular,None,2025-03-17,Kolkata,V02181
CU02182,Female,46-60,New,Platinum,2025-06-03,Ahmedabad,V02182
CU02183,Female,36-45,New,None,2024-09-27,Delhi,V02183
CU02184,Male,46-60,New,Silver,2022-12-05,Mumbai,V02184
CU02185,Male,46-60,Regular,Platinum,2022-03-16,Jaipur,V02185
CU02186,Male,46-60,New,Silver,2025-10-03,Mumbai,V02186
CU02187,Female,46-60,New,Gold,2022-07-18,Jaipur,V02187
CU02188,Male,26-35,Regular,Silver,2025-10-19,Mumbai,V02188
CU02189,Male,36-45,Regular,Platinum,2025-10-14,Bengaluru,V02189
CU02190,Male,18-25,New,None,2024-03-07,Pune,V02190
CU02191,Male,18-25,New,None,2025-12-18,Delhi,V02191
CU02192,Female,36-45,New,Silver,2022-04-08,Hyderabad,V02192
CU02193,Male,18-25,Regular,Gold,2025-12-09,Hyderabad,V02193
CU02194,Male,18-25,New,None,2023-05-10,Delhi,V02194
CU02195,Female,26-35,Regular,Platinum,2025-07-19,Kolkata,V02195
CU02196,Male,26-35,Regular,Platinum,2024-08-22,Mumbai,V02196
CU02197,Female,26-35,New,Gold,2025-06-19,Hyderabad,V02197
CU02198,Male,46-60,New,None,2024-06-14,Ahmedabad,V02198
CU02199,Female,46-60,Regular,Platinum,2023-06-15,Ahmedabad,V02199
CU02200,Female,26-35,Regular,Silver,2022-12-04,Hyderabad,V02200
CU02201,Male,26-35,New,None,2024-07-11,Ahmedabad,V02201
CU02202,Female,26-35,Regular,None,2022-04-17,Jaipur,V02202
CU02203,Female,46-60,Regular,Gold,2025-07-27,Kolkata,V02203
CU02204,Female,46-60,New,None,2022-10-09,Lucknow,V02204
CU02205,Male,36-45,New,None,2022-06-04,Jaipur,V02205
CU02206,Male,18-25,Regular,None,2023-02-22,Ahmedabad,V02206
CU02207,Male,36-45,New,Gold,2024-05-10,Pune,V02207
CU02208,Male,46-60,New,Silver,2023-09-03,Ahmedabad,V02208
CU02209,Female,18-25,New,Gold,2023-08-05,Chennai,V02209
CU02210,Male,26-35,Regular,Platinum,2023-05-27,Jaipur,V02210
CU02211,Male,26-35,New,Gold,2022-05-22,Lucknow,V02211
CU02212,Male,36-45,Regular,Silver,2023-03-15,Bengaluru,V02212
CU02213,Female,46-60,Regular,Platinum,2025-03-14,Hyderabad,V02213
CU02214,Female,36-45,Regular,Gold,2022-04-22,Pune,V02214
CU02215,Male,46-60,New,Silver,2022-08-15,Mumbai,V02215
CU02216,Female,46-60,New,None,2025-09-11,Jaipur,V02216
CU02217,Male,36-45,Regular,Silver,2022-11-05,Ahmedabad,V02217
CU02218,Female,46-60,New,None,2025-01-09,Pune,V02218
CU02219,Male,18-25,Regular,None,2025-03-12,Pune,V02219
CU02220,Male,46-60,New,Silver,2022-06-11,Jaipur,V02220
CU02221,Female,36-45,New,Platinum,2023-01-11,Chennai,V02221
CU02222,Male,46-60,Regular,Silver,2024-04-19,Lucknow,V02222
CU02223,Male,36-45,New,Platinum,2023-06-16,Hyderabad,V02223
CU02224,Female,36-45,Regular,Silver,2024-10-07,Jaipur,V02224
CU02225,Female,46-60,Regular,Platinum,2022-04-28,Ahmedabad,V02225
CU02226,Male,26-35,Regular,None,2023-03-07,Lucknow,V02226
CU02227,Female,26-35,Regular,None,2024-02-10,Pune,V02227
CU02228,Female,36-45,Regular,None,2024-06-01,Hyderabad,V02228
CU02229,Female,18-25,New,None,2022-01-03,Ahmedabad,V02229
CU02230,Male,36-45,New,None,2022-09-20,Mumbai,V02230
CU02231,Female,36-45,Regular,Platinum,2025-09-12,Ahmedabad,V02231
CU02232,Female,46-60,Regular,Silver,2023-03-21,Pune,V02232
CU02233,Female,36-45,New,Gold,2025-01-18,Pune,V02233
CU02234,Male,18-25,Regular,None,2023-05-10,Jaipur,V02234
CU02235,Female,46-60,New,Gold,2024-09-03,Kolkata,V02235
CU02236,Female,36-45,Regular,None,2024-09-12,Chennai,V02236
CU02237,Male,36-45,Regular,Gold,2023-08-03,Kolkata,V02237
CU02238,Female,46-60,Regular,Gold,2022-08-25,Jaipur,V02238
CU02239,Female,26-35,New,Gold,2024-03-18,Pune,V02239
CU02240,Female,18-25,New,Silver,2025-05-04,Kolkata,V02240
CU02241,Female,46-60,New,Silver,2024-07-13,Kolkata,V02241
CU02242,Female,46-60,Regular,None,2024-05-06,Delhi,V02242
CU02243,Female,36-45,Regular,None,2023-02-22,Pune,V02243
CU02244,Female,18-25,New,Silver,2025-11-09,Lucknow,V02244
CU02245,Male,46-60,New,Gold,2023-11-08,Lucknow,V02245
CU02246,Female,46-60,Regular,Platinum,2025-03-03,Jaipur,V02246
CU02247,Female,46-60,Regular,Silver,2024-01-09,Mumbai,V02247
CU02248,Male,18-25,Regular,Gold,2022-11-16,Pune,V02248
CU02249,Female,26-35,New,Platinum,2025-08-10,Chennai,V02249
CU02250,Male,26-35,Regular,Platinum,2023-02-17,Ahmedabad,V02250
CU02251,Male,46-60,New,Gold,2023-08-12,Bengaluru,V02251
CU02252,Male,46-60,New,Silver,2024-07-28,Ahmedabad,V02252
CU02253,Female,46-60,New,None,2022-11-26,Kolkata,V02253
CU02254,Female,18-25,New,Silver,2025-02-12,Lucknow,V02254
CU02255,Male,18-25,New,Platinum,2024-07-12,Jaipur,V02255
CU02256,Female,18-25,Regular,None,2025-09-21,Chennai,V02256
CU02257,Male,36-45,Regular,Gold,2022-07-17,Bengaluru,V02257
CU02258,Female,36-45,New,Gold,2024-12-26,Hyderabad,V02258
CU02259,Female,18-25,Regular,Gold,2025-01-19,Pune,V02259
CU02260,Female,26-35,New,None,2022-04-01,Ahmedabad,V02260
CU02261,Male,18-25,Regular,Silver,2022-10-20,Jaipur,V02261
CU02262,Male,18-25,New,Platinum,2023-12-06,Pune,V02262
CU02263,Female,26-35,Regular,Silver,2022-12-28,Mumbai,V02263
CU02264,Male,36-45,New,Silver,2022-01-05,Mumbai,V02264
CU02265,Male,26-35,Regular,None,2023-05-13,Lucknow,V02265
CU02266,Female,18-25,Regular,Silver,2023-11-04,Chennai,V02266
CU02267,Female,18-25,Regular,Silver,2023-02-12,Lucknow,V02267
CU02268,Male,36-45,Regular,None,2023-02-21,Lucknow,V02268
CU02269,Male,18-25,New,Gold,2022-11-09,Jaipur,V02269
CU02270,Female,18-25,Regular,Platinum,2023-11-22,Pune,V02270
CU02271,Male,36-45,New,Platinum,2024-12-14,Lucknow,V02271
CU02272,Female,36-45,New,Silver,2023-11-23,Chennai,V02272
CU02273,Male,36-45,Regular,Silver,2024-05-05,Hyderabad,V02273
CU02274,Male,46-60,Regular,Platinum,2022-04-08,Delhi,V02274
CU02275,Male,26-35,Regular,None,2023-06-03,Ahmedabad,V02275
CU02276,Female,26-35,New,Silver,2023-07-15,Bengaluru,V02276
CU02277,Female,36-45,New,Gold,2022-06-03,Hyderabad,V02277
CU02278,Male,26-35,New,Platinum,2022-06-26,Hyderabad,V02278
CU02279,Male,26-35,Regular,Gold,2025-05-02,Ahmedabad,V02279
CU02280,Female,26-35,Regular,None,2024-03-06,Hyderabad,V02280
CU02281,Female,46-60,Regular,None,2024-06-26,Jaipur,V02281
CU02282,Female,26-35,New,Gold,2023-08-14,Pune,V02282
CU02283,Female,46-60,New,Platinum,2023-05-18,Mumbai,V02283
CU02284,Female,36-45,New,Gold,2023-11-04,Kolkata,V02284
CU02285,Male,18-25,Regular,Silver,2024-06-15,Hyderabad,V02285
CU02286,Female,36-45,New,None,2025-06-10,Bengaluru,V02286
CU02287,Male,26-35,Regular,Silver,2025-12-05,Lucknow,V02287
CU02288,Male,36-45,New,Platinum,2025-12-26,Delhi,V02288
CU02289,Male,36-45,New,Platinum,2024-01-12,Hyderabad,V02289
CU02290,Female,26-35,New,Gold,2023-06-28,Bengaluru,V02290
CU02291,Female,26-35,Regular,Silver,2025-09-25,Lucknow,V02291
CU02292,Male,26-35,New,Gold,2023-04-04,Chennai,V02292
CU02293,Female,36-45,New,Gold,2022-11-11,Delhi,V02293
CU02294,Male,18-25,New,None,2024-05-01,Mumbai,V02294
CU02295,Female,36-45,Regular,Gold,2023-04-13,Kolkata,V02295
CU02296,Female,26-35,Regular,Silver,2022-01-10,Chennai,V02296
CU02297,Male,36-45,Regular,Platinum,2025-03-04,Kolkata,V02297
CU02298,Female,46-60,Regular,Platinum,2022-06-22,Chennai,V02298
CU02299,Male,46-60,Regular,Platinum,2024-02-23,Pune,V02299
CU02300,Female,46-60,New,Gold,2022-09-05,Lucknow,V02300
CU02301,Male,26-35,New,Gold,2024-04-15,Jaipur,V02301
CU02302,Male,36-45,New,Gold,2022-02-21,Bengaluru,V02302
CU02303,Female,36-45,Regular,None,2022-07-17,Mumbai,V02303
CU02304,Female,26-35,New,Silver,2025-10-06,Ahmedabad,V02304
CU02305,Female,26-35,Regular,Platinum,2025-05-07,Ahmedabad,V02305
CU02306,Male,36-45,Regular,Silver,2024-08-16,Hyderabad,V02306
CU02307,Female,36-45,Regular,Silver,2022-01-05,Bengaluru,V02307
CU02308,Male,46-60,New,Silver,2024-11-16,Ahmedabad,V02308
CU02309,Female,46-60,New,None,2024-11-20,Kolkata,V02309
CU02310,Female,36-45,New,Silver,2025-02-14,Bengaluru,V02310
CU02311,Male,36-45,New,Gold,2024-05-15,Chennai,V02311
CU02312,Male,36-45,New,Silver,2022-10-10,Chennai,V02312
CU02313,Male,46-60,Regular,Platinum,2023-08-04,Lucknow,V02313
CU02314,Male,36-45,New,Platinum,2023-10-02,Chennai,V02314
CU02315,Female,46-60,Regular,None,2025-08-24,Bengaluru,V02315
CU02316,Female,46-60,Regular,Platinum,2024-12-15,Ahmedabad,V02316
CU02317,Male,36-45,Regular,None,2023-01-10,Delhi,V02317
CU02318,Male,36-45,Regular,Platinum,2025-12-01,Bengaluru,V02318
CU02319,Male,18-25,New,Silver,2024-01-12,Jaipur,V02319
CU02320,Female,18-25,New,Silver,2025-08-10,Kolkata,V02320
CU02321,Female,46-60,Regular,Silver,2023-03-14,Ahmedabad,V02321
CU02322,Male,36-45,Regular,None,2023-05-27,Mumbai,V02322
CU02323,Female,36-45,New,Platinum,2023-12-10,Lucknow,V02323
CU02324,Male,36-45,Regular,Gold,2024-02-23,Jaipur,V02324
CU02325,Male,26-35,New,Platinum,2024-02-06,Kolkata,V02325
CU02326,Male,18-25,Regular,Platinum,2022-03-07,Bengaluru,V02326
CU02327,Female,46-60,Regular,Silver,2025-12-16,Mumbai,V02327
CU02328,Female,36-45,Regular,Silver,2022-04-04,Hyderabad,V02328
CU02329,Female,18-25,New,Platinum,2022-12-23,Mumbai,V02329
CU02330,Male,46-60,Regular,Gold,2022-04-10,Mumbai,V02330
CU02331,Male,18-25,New,Silver,2024-11-21,Chennai,V02331
CU02332,Female,18-25,Regular,Silver,2025-12-02,Delhi,V02332
CU02333,Male,26-35,New,Silver,2025-04-27,Ahmedabad,V02333
CU02334,Female,46-60,New,Silver,2023-07-22,Hyderabad,V02334
CU02335,Male,46-60,Regular,Platinum,2025-05-22,Kolkata,V02335
CU02336,Male,26-35,New,Platinum,2022-05-17,Kolkata,V02336
